"site","service","id","is_active","type","desc","category","security_app","info0","info1","attr0","attr1","attr2","attr3","attr4","attr5","attr6","attr7","attr8","attr9","attr10","attr11","attr12","attr13","attr14","attr15","attr16","attr17","attr18","attr19","attr20","attr21","attr22","attr23","attr24","attr25","attr26","attr27","attr28","attr29","attr30","attr31","attr32","attr33","attr34","attr35","attr36","attr37","attr38","attr39","comment","table0","table1","table2","table3","table4","table5","table6","table7","table8","table9","table10","table11","table12","table13","table14","table15","table16","table17","table18","table19","table20","table21","table22","table23","table24","table25","table26","table27","table28","table29","table30","table31","table32","table33","table34","table35","table36","table37","table38","table39","table40","table41","table42","table43","table44","table45","table46","table47","table48","table49","table50","table51","table52","table53","table54","table55","table56","table57","table58","table59","yes_no0","yes_no1","yes_no2","yes_no3","yes_no4","yes_no5","yes_no6","yes_no7","yes_no8","yes_no9","yes_no10","yes_no11","yes_no12","yes_no13","yes_no14","yes_no15","yes_no16","yes_no17","yes_no18","yes_no19"
TEXAS,UIS,BARNHART_E1_PL,Y,COMMDEV,Barnhart East 1 Plunger,COMMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_E2,Y,COMMDEV,Barnhart East 2 Route,COMMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_E2_1,Y,COMMDEV,Barnhart East 2 Route,COMMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_E3,Y,COMMDEV,Barnhart East 3 Route,COMMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_EP_IN1,Y,TOWSCADA,Barnhart EP SWD Inlet,DDSFAC,,,Poll,,,BARNHART_EP_WX1_RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,TEXON,TEXON,SWD,71433,,INLET,,,,,71532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_EP_SEM_RD,Y,REMDEV,EP to SEM Water Transfer 1,REMDEV,,20170530,,,,BARNHART_EP_SEM_RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,TEXON,TEXON,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_EP_SEM_WX1,Y,TOWSCADA,EP to SEM Water Transfer 1,DDSFAC,,20170530,Poll,71433,,BARNHART_EP_SEM_RD1,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_FAC1,WaterTransfer,,,,,,,,,,,,,TX,TEXON,TEXON,,71433,METER,WTRX,WTR,,,,71532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_EP_WX1,Y,TOWSCADA,Barnhart to EP Water Transfer 1,DDSFAC,,20170530,Poll,71433,,BARNHART_EP_WX1_RD,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_FAC1,WaterTransfer,,,,,,,,,,,,,TX,TEXON,TEXON,,71433,METER,WTRX,WTR,,,,71532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_EP_WX1_RD,Y,REMDEV,Barnhart SEM to EP Transfer,REMDEV,,20170530,,,,BARNHART_EP_WX1_RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,TEXON,TEXON,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_E_ALT_1,Y,COMMDEV,Barnhart East Alt Route Intmt,COMMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_E_PT,N,DISABLED,Barnhart East Pipeline Trans,GENFAC,,9012017,Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE1,PIPELINE,,,,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_E_PT_RD,N,DISABLED,BARNHART East 1 Pipeline Trans,REMDEV,,,,,,BARNHART_E_PT_RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNE1,PIPELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_S,Y,COMMDEV,Barnhart Serial Connection,COMMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SALES_1,Y,REMDEV,Barnhart to Lucid Sales Check 1,REMDEV,,50483016,,72224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNW2,DEV,71603,,,,,,72224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SALES_2,Y,REMDEV,Barnhart to Lucid Sales Check 2,REMDEV,,50483019,,72224,,BARNHART_SALES_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,DEV,43987-2,,,,,,72224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SALES_3,Y,REMDEV,Barnhart to Lucid Sales Check 3,REMDEV,,50483020,,72224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,DEV,43987-3,,,,,,72224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SALES_4,Y,REMDEV,Barnhart to Lucid Sales Check 4,REMDEV,,50483022,,72224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,DEV,,,,,,,72224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SALES_5,Y,REMDEV,SEM to Lucid 5 Midway,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SALES_6,Y,REMDEV,Faudree to Canes Sales Check,REMDEV,,50483019,,72224,,BARNHART_SALES_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE3,DEV,43987-2,,,,,,72224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SCK_1,Y,TOWSCADA,Cane's Sales Check 1,DDSFAC,,50483016,Poll,72224,,BARNHART_SALES_1,,,,,50483016,,,,,COMP,,,,,,,,,,,,,,,BARNHART_SALES_1,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNW2,,43987-1,METER,SCK,GAS,LUCID,,72224,,BARNSALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SCK_2,Y,TOWSCADA,Cane's Sales Check 2,DDSFAC,,50483019,Poll,72224,,BARNHART_SALES_2,,,,,50483019,,,,,COMP,,,,,,,,,,,,,,,BARNHART_SALES_2,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNE3,,43987-2,METER,SCK,GAS,LUCID,,72224,,BARNSALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SCK_3,Y,TOWSCADA,Cane's Sales Check 3,DDSFAC,,50483020,Poll,72224,,BARNHART_SALES_3,,,,,50483020,,,,,COMP,,,,,,,,,,,,,,,BARNHART_SALES_3,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNE1,,43987-3,METER,SCK,GAS,LUCID,,72224,,BARNSALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SCK_4,Y,TOWSCADA,Cane's Sales Check 4,DDSFAC,,50483022,Poll,72224,,BARNHART_SALES_4,,,,,50483022,,,,,COMP,,,,,,,,,,,,,,,BARNHART_SALES_4,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNE2,,43987-4,METER,SCK,GAS,LUCID,,72224,,BARNSALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SCK_5,Y,TOWSCADA,Cane's Sales Check 5,DDSFAC,,10483007,Poll,,,BARNHART_SALES_3,,,,,10483007,,,,,,,,,,,,,,,,,,,,BARNHART_SALES_3,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNE1,,43987-3,METER,SCK,GAS,LUCID,,72224,,BARNSALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_SCK_6,Y,TOWSCADA,Cane's Sales Check 6,DDSFAC,,50483019,Poll,72224,,BARNHART_SALES_2,,,,,50483019,,,,,COMP,,,,,,,,,,,,,,,BARNHART_SALES_2,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNE3,,43987-2,METER,SCK,GAS,LUCID,,72224,,BARNSALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_TEST,Y,,,GENFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_W1,Y,COMMDEV,Barnhart West 1 Route,COMMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_W1_ALT_1,Y,COMMDEV,Barnhart West 1 Route Alt 1,COMMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_W1_ALT_2,Y,COMMDEV,Barnhart West 1 Route Intmt,COMMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_W_PT,Y,PIPELINE,Barnhart West Booster Pump,DDSFAC,,9022017,Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNW1,PIPELINE,,,,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNHART_W_PT_RD,Y,REMDEV,BARNHART West Booster Pump,REMDEV,,,,,,BARNHART_W_PT_RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,PIPELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD,Y,GENFAC,Barnyard Ethernet communication,GENFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_COMP_SCK_2,N,TOWSCADA,Barnyard Comp to WTG Sales Chk 1,GENFAC,,50483005,Poll,72224,,BARNYARD_FAC1,,,,,,,,,,COMP,,,,,,,,,,,,,,,BARNYARD_BB_1H,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNW1,,,METER,SCK,GAS,WTG,,72224,,BARNSALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_COMP_SLS_2,Y,GENFAC,Barnyard Comp to WTG Sales Ck 1,GENFAC,,,,72224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_HE_SWD,Y,REMDEV,Barnyard to HE SWD,REMDEV,,50474005,,,,BARNYARD_HE_SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,SWD,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_HE_SWD_IN1,Y,TOWSCADA,Barnyard to HE Inlet Meter,DDSFAC,,,,,,BARNYARD_HE_SWD,,,,,,,,,,,,,,,,,,,,,,,,,,Inlet,,,,,,,,,,,,,TX,BARNHART,BARNE2,,2,METER,INLET,WTR,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_HE_SWD_INL,Y,,BARNYARD_HE_SWD_INL,GENFAC,,,,71434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_HE_SWD_OTL,Y,,,GENFAC,,,,71434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_HE_SWD_WX1,Y,TOWSCADA,Barnyard to HE SWD Wtr Transfer,DDSFAC,,50474005,Poll,,BARNYARD_HE_SWD,BARNYARD_HE_SWD,,,,,,,,,,,,,,,,,,,,,,,,,BARNYARD_HE_SWD,WaterTransfer,,,,,,,,,,,,,TX,BARNHART,BARNE2,,2,METER,WTRX,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_MTN_SWD,Y,REMDEV,Barnyard to MTN SWD,REMDEV,,50474002,,,,BARNYARD_MTN_SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNW1,SWD,3,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_MTN_SWD_IN1,Y,TOWSCADA,Barnyard to MTN SWD Inlet,DDSFAC,,,Poll,,BARNYARD_MTN_SWD,BARNYARD_MTN_SWD,,,,,,,,,,,,,,,,,,,,,,,,,BARNYARD_MTN_SWD,Inlet,,,,,,,,,,,,,TX,BARNHART,BARNW1,,3,METER,INLET,WTR,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_MTN_SWD_INL,Y,,,GENFAC,,,,71434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_MTN_SWD_OTL,Y,,,GENFAC,,,,71434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_MTN_SWD_WX1,Y,TOWSCADA,Barnyard to MTN SWD Wtr Transfer,DDSFAC,,50474002,Poll,,BARNYARD_MTN_SWD,BARNYARD_MTN_SWD,,,,,,,,,,,,,,,,,,,,,,,,,BARNYARD_MTN_SWD,WaterTransfer,,,,,,,,,,,,,TX,BARNHART,BARNW1,,3,METER,WTRX,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_SALES_1,Y,,BARNYARD_SALES_1,GENFAC,,,,71836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_SALES_2,Y,,BARNYARD_SALES_2,GENFAC,,,,71098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_SALES_3,Y,,BARNYARD_SALES_3,GENFAC,,,,71263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_SALES_4,Y,,BARNYARD_SALES_4,GENFAC,,,,26369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_SALES_5,Y,,BARNYARD_SALES_5,GENFAC,,,,40100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_SCK_1,Y,,BARNYARD_SCK_1,GENFAC,,,,27527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_SCK_2,Y,,BARNYARD_SCK_2,GENFAC,,,,42792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_SCK_3,Y,,BARNYARD_SCK_3,GENFAC,,,,42791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_SCK_4,Y,,BARNYARD_SCK_4,GENFAC,,,,41753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_SCK_5,Y,,BARNYARD_SCK_5,GENFAC,,,,41978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_WTG_CK,Y,TOWSCADA,SEM to WTG Inlet,DDSFAC,,,,,,BARNYARD_WTG_CK1,,,,,,,,,,COMP,,,,,,,,,,,,,,,SEM_HOBO_INLET,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNW1,FAC,28374,METER,SCK,,WTG,,,,BARNSALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_WTG_CK1,Y,REMDEV,SEM Barnhart to WTG,REMDEV,,,,,,BARNYARD_WTG_CK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNW1,FAC,72224,,SCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_WTG_SD_CK,Y,TOWSCADA,SEM to WTG Salt Draw,DDSFAC,,10483006,Poll,72224,,BARNHART_SALES_3,,,,,10483006,,,,,,,,,,,,,,,,,,,,BARNHART_SALES_3,FacilityCheck,,,,,,,,,,,,,TX,BARNHART,BARNE1,,43987-3,METER,SCK,GAS,WTG,,72224,,BARNSALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BARNYARD_WTG_SD_CK1,Y,REMDEV,SEM to WTG Salt Draw CK,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BLOXOM,Y,COMMDEV,Bloxom Route,COMMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,BLOXOM_ALT_1,Y,GENFAC,BLOXOM SERIAL CONNECTION,GENFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
